year;competition_name;competitor;Apollon's Wheels;Max Deadlift;Hummer Push;Timber Carry;Medicine Ball Toss;Hammer Lift;Dumbbell Press;Weight Throw;Super Yoke;Manhood Stones;Austrian Oak;Bale Tote;Cyr Dumbbell;Bag Over Bar;Stone to Shoulder;Húsafell Stone;Wheel of Pain;Trial by Stone;Max Squat;Max Log Lift;Steintossen;Webster Stones;Stones of Strength;Car Walk;Farmer's Walk;Atlas Stones;Truck Pull;Natural Stones;Frame Carry;Stone Over Bar;Log Lift;Deadlift;Arm Over Arm Pull;Keg Toss;Squat Lift;Viking Press;Power Stairs;Medley;Axle Press;Tank Pull;Sack Carry;Loading Race;Tire Flip;Hercules Hold;Rock Press;Conan's Wheel;Crucifix Hold;Wheelbarrow Carry;Block Carry;Max Axle Press;Shield Carry;Overhead Medley;Front Hold;Bus Pull;Flip & Drag;Nicol Stones;Deadlift Ladder;Carry & Drag;Deadlift Hold;Fingal's Fingers;Carry Medley;Log Medley;Africa Stone;Sled Pull;Keg Carry;Hip Lift;Carry & Flip;Cross Carry;Pole Push;Safe Lift;Dumbbell Medley;Cyr Dumbbell Ladder;Inver Stones;Rogue-a-Coaster;The Duel;Leg Press;Medley #1;Chest Press;Medley #2;Flag Hoist;McGlashen Stones;Car Flip;Tug of War;Plane Pull;Vertical Lift;Train Pull;Fridge Carry;Ding Carry;Circus Barbell;Kettlebell Toss;Overhead Press;Giant's Medley;Log Ladder;Titan's Turntable;Flintstone Barbell;Max Dumbbell;Basque Circle;Car Pull;Giant Farmer's Walk;Wrestling;Block Press;Norse Hammers;Load & Drag;Bullion Toss;Last Man Standing;Elephant Carry;Load & Carry;Circle of Strength;Loading Medley;Pickaxe Hold;Stone Off;Train Push;Wrecking Ball Hold;Deadlift Machine;Chain Railway Carriage;Axle Death-Lift
2022;Shaw Classic;Ž. Savickas;;kg;;;;;;;s;;;;;bags;;;;;;;;;;;;stones;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Shaw Classic;B. Thompson;;kg;;;;;reps;;s;;;;;bags;;;;;;;;;;;;stones;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Shaw Classic;G. Peña;;kg;;;;;;;;;;;;bags;;;;;;;;;;;;stones;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Shaw Classic;G. Rhéaume;;kg;;;;;reps;;;;;;;bags;;;;;;;;;;;;stones;;;;;reps;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Shaw Classic;J. Pritchett;;kg;;;;;;;s;;;;;bags;;;;;;;;;;;;stones;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Shaw Classic;L. Stoltman;;;;;;;;;;;;;;bags;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;B. Shaw;;kg;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;reps;s;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;M. Hooper;;kg;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;reps;s;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;T. Stoltman;;kg;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;E. Singleton;;kg;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;reps;s;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;T. Mitchell;;kg;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;reps;;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;T. Evans;;kg;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;reps;;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;B. Thompson;;kg;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;reps;;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;M. Boudreault;;;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;reps;s;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;K. Faires;;kg;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;reps;;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;O. Novikov;;kg;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;reps;;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;G. Bilton;;kg;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;A. Å maukstelis;;kg;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;L. Stoltman;;kg;;;;;;;;;;;;implements;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;reps;stairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Shaw Classic;A. Bishop;;;;;;;;;;;;;;;;;;;;;;;;;;stones;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Ultimate Strongman World Championships;L. Shahlaei;;kg;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Ultimate Strongman World Championships;G. Szymański;;kg;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Ultimate Strongman World Championships;M. Shivlyakov;;kg;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Ultimate Strongman World Championships;T. Stoltman;;kg;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Ultimate Strongman World Championships;K. Janashia;;kg;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Ultimate Strongman World Championships;T. Hollands;;kg;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Ultimate Strongman World Championships;Ž. Savickas;;kg;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Ultimate Strongman World Championships;C. Sanou;;kg;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Ultimate Strongman World Championships;E. Dawson;;;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Ultimate Strongman World Championships;M. Leicht;;kg;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;reps;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Ultimate Strongman World Championships;R. Gordzielik;;kg;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2016;Ultimate Strongman World Championships;E. Hall;;;;;;;;;m;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Viking Apocalypse;V. Lalas;;;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Viking Apocalypse;M. Kieliszkowski;;;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Viking Apocalypse;K. Janashia;;;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Viking Apocalypse;M. Wildauer;;;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Viking Apocalypse;R. Heinla;;;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;reps;reps;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Viking Apocalypse;R. Gordzielik;;;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Viking Apocalypse;T. Hollands;;;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Viking Apocalypse;M. Leicht;;;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Viking Apocalypse;E. Thomsen;;;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;reps;reps;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2017;Viking Apocalypse;M. Lund;;;;;;;;;m;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Summermania;M. Licis;;kg;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Summermania;M. Kieliszkowski;;kg;;;;;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Summermania;K. Janashia;;kg;;;;;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Summermania;V. Lalas;;kg;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Summermania;R. Heinla;;kg;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Summermania;L. Shahlaei;;kg;;;;;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Summermania;P. O'Dwyer;;kg;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Summermania;M. Shivlyakov;;kg;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Summermania;Z. Hadge;;kg;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Summermania;R. Gordzielik;;kg;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Summermania;P. Smith;;kg;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;Summermania;N. Hadge;;kg;;;;;;;;;;;;;;;;;;;;;;;m;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;WSM Final;J. Sigmarsson;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;WSM Final;G. Capes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;WSM Final;A. Wolders;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;WSM Final;D. Markovic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;WSM Final;J. Brulois;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;WSM Final;K. Wallas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;WSM Final;I. Nummisto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;WSM Final;R. Brown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997;WSM Final;J. Ahola;;kg;;;;;;;;;;;;;;m;;;kg;;;;;;;;s;;;;reps;;;;;;;s;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997;WSM Final;F. Rasmussen;;kg;;;;;;;;;;;;;;m;;;kg;;;;;;;;s;;;;reps;;;;;;;s;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997;WSM Final;M. Samuelsson;;kg;;;;;;;;;;;;;;m;;;kg;;;;;;;;s;;;;reps;;;;;;;s;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997;WSM Final;T. Ólafsson;;kg;;;;;;;;;;;;;;m;;;kg;;;;;;;;s;;;;reps;;;;;;;s;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997;WSM Final;R. Bergmanis;;kg;;;;;;;;;;;;;;m;;;kg;;;;;;;;m;;;;reps;;;;;;;s;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997;WSM Final;H. Ollesch;;kg;;;;;;;;;;;;;;m;;;kg;;;;;;;;s;;;;reps;;;;;;;s;;;;implements;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997;WSM Final;M. Philippi;;kg;;;;;;;;;;;;;;m;;;kg;;;;;;;;m;;;;reps;;;;;;;s;;;;implements;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997;WSM Final;S. Karlsen;;kg;;;;;;;;;;;;;;m;;;;;;;;;;;s;;;;reps;;;;;;;;;;;implements;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997;WSM Final;D. Boyer;;kg;;;;;;;;;;;;;;m;;;kg;;;;;;;;m;;;;reps;;;;;;;;;;;implements;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997;WSM Final;H. Collins;;kg;;;;;;;;;;;;;;m;;;kg;;;;;;;;m;;;;reps;;;;;;;;;;;implements;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999;WSM Final;J. Ahola;;kg;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;;;s;;;reps;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999;WSM Final;J. Virtanen;;kg;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;;;s;;;reps;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999;WSM Final;S. Karlsen;;kg;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;;;s;;;reps;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999;WSM Final;H. Girard;;kg;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;;;s;;;reps;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999;WSM Final;M. Samuelsson;;kg;;;;;;;s;;;;;;;;;;;;;;;;;s;;;;;;;s;;;reps;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999;WSM Final;B. Veneberg;;kg;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;;s;;;reps;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999;WSM Final;T. Ólafsson;;kg;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;;s;;;reps;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999;WSM Final;L. Fekete;;kg;;;;;;;m;;;;;;;;;;;;;;;;;reps;;;;;;;s;;;reps;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999;WSM Final;J. Barr;;kg;;;;;;;m;;;;;;;;;;;;;;;;;reps;;;;;;;s;;;reps;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999;WSM Final;R. Minkwitz;;;;;;;;;m;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;WSM Final;J. Virtanen;;;;;;;;;s;;;;;;;;;;;;;;;;s;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;WSM Final;S. Karlsen;;;;;;;;;s;;;;;;;;;;;;;;;;s;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;WSM Final;M. Samuelsson;;;;;;;;;s;;;;;;;;;;;;;;;;s;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;WSM Final;M. Pudzianowski;;;;;;;;;s;;;;;;;;;;;;;;;;s;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;WSM Final;P. Pfister;;;;;;;;;s;;;;;;;;;;;;;;;;s;s;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;WSM Final;M. Muhr;;;;;;;;;s;;;;;;;;;;;;;;;;s;reps;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;WSM Final;G. Badenhorst;;;;;;;;;s;;;;;;;;;;;;;;;;s;reps;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;WSM Final;R. Vágadal;;;;;;;;;s;;;;;;;;;;;;;;;;m;reps;s;;;;;;;;;;s;;;;;;;;;;;;;;;;;;;;;;s;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;WSM Final;H. Girard;;;;;;;;;s;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;stairs;;;;;;;;;;;;;;;;;;;;;;;reps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
