year;competition_name;competitor;Apollon's Wheels;Max Deadlift;Hummer Push;Timber Carry;Medicine Ball Toss;Hammer Lift;Dumbbell Press;Weight Throw;Super Yoke;Manhood Stones;Austrian Oak;Bale Tote;Cyr Dumbbell;Bag Over Bar;Stone to Shoulder;Húsafell Stone;Wheel of Pain;Trial by Stone;Max Squat;Max Log Lift;Steintossen;Webster Stones;Stones of Strength;Car Walk;Farmer's Walk;Atlas Stones;Truck Pull;Natural Stones;Frame Carry;Stone Over Bar;Log Lift;Deadlift;Arm Over Arm Pull;Keg Toss;Squat Lift;Viking Press;Power Stairs;Medley;Axle Press;Tank Pull;Sack Carry;Loading Race;Tire Flip;Hercules Hold;Rock Press;Conan's Wheel;Crucifix Hold;Wheelbarrow Carry;Block Carry;Max Axle Press;Shield Carry;Overhead Medley;Front Hold;Bus Pull;Flip & Drag;Nicol Stones;Deadlift Ladder;Carry & Drag;Deadlift Hold;Fingal's Fingers;Carry Medley;Log Medley;Africa Stone;Sled Pull;Keg Carry;Hip Lift;Carry & Flip;Cross Carry;Pole Push;Safe Lift;Dumbbell Medley;Cyr Dumbbell Ladder;Inver Stones;Rogue-a-Coaster;The Duel;Leg Press;Medley #1;Chest Press;Medley #2;Flag Hoist;McGlashen Stones;Car Flip;Tug of War;Plane Pull;Vertical Lift;Train Pull;Fridge Carry;Ding Carry;Circus Barbell;Kettlebell Toss;Overhead Press;Giant's Medley;Log Ladder;Titan's Turntable;Flintstone Barbell;Max Dumbbell;Basque Circle;Car Pull;Giant Farmer's Walk;Wrestling;Block Press;Norse Hammers;Load & Drag;Bullion Toss;Last Man Standing;Elephant Carry;Load & Carry;Circle of Strength;Loading Medley;Pickaxe Hold;Stone Off;Train Push;Wrecking Ball Hold;Deadlift Machine;Chain Railway Carriage;Axle Death-Lift
2021;Arnold UK;T. Mitchell;;;;;;;7.5;;;;;;;;;;;;;;;;;;;9.0;;;4.0;;;9.0;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Arnold UK;J. Caron;;;;;;;7.5;;;;;;;;;;;;;;;;;;;7.0;;;7.0;;;7.0;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Arnold UK;M. Felix;;;;;;;0.0;;;;;;;;;;;;;;;;;;;5.0;;;8.0;;;5.0;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Arnold UK;A. Black;;;;;;;0.0;;;;;;;;;;;;;;;;;;;10.0;;;6.0;;;4.0;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Arnold UK;N. Ambešković;;;;;;;0.0;;;;;;;;;;;;;;;;;;;4.0;;;5.0;;;7.0;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Arnold UK;P. O'Dwyer;;;;;;;6.0;;;;;;;;;;;;;;;;;;;0.0;;;3.0;;;3.0;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Arnold UK;L. Stoltman;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Arnold UK;T. Stoltman;;;;;;;0.0;;;;;;;;;;;;;;;;;;;0.0;;;2.0;;;0.0;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live Strongman Classic;O. Novikov;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;11.0;;;10.0;;;;;;;;;;;;5.0;;;;;;9.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live Strongman Classic;E. Singleton;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;8.0;;;8.5;;;;;;;;;;;;10.0;;;;;;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live Strongman Classic;C. Sanou;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;7.0;;;8.5;;;;;;;;;;;;11.0;;;;;;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live Strongman Classic;A. Bishop;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;10.0;;;11.0;;;;;;;;;;;;4.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live Strongman Classic;T. Stoltman;;;;;;;;;;;;;;;;;;;;;;;;;;11.0;;;3.0;;;5.0;;;;;;;;;;;;2.0;;;;;;9.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live Strongman Classic;L. Stoltman;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;9.0;;;2.0;;;;;;;;;;;;3.0;;;;;;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live Strongman Classic;L. Shahlaei;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;6.0;;;7.0;;;;;;;;;;;;7.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live Strongman Classic;G. Bilton;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;2.0;;;5.0;;;;;;;;;;;;6.0;;;;;;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live Strongman Classic;P. O'Dwyer;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;5.0;;;5.0;;;;;;;;;;;;1.0;;;;;;6.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live Strongman Classic;A. Å maukstelis;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;4.0;;;3.0;;;;;;;;;;;;8.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live Strongman Classic;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;0.0;;;0.0;;;;;;;;;;;;9.0;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Open;E. Singleton;;7.0;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;8.0;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Open;A. Bishop;;7.0;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;;8.5;;;;;;;;;;;;;;;;;6.0;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Open;O. Novikov;;7.0;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;;;8.5;;;;;;;;;;;;;;;;;9.0;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Open;P. Nakonechnyy;;7.0;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;5.5;;;;;;;;;;;;;;;;;2.0;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Open;G. Peña;;7.0;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;10.0;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Open;G. Bilton;;2.5;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;4.0;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Open;A. Black;;2.5;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;2.5;;;;;;;;;;;;;;;;;3.0;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Open;R. Heinla;;2.5;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;5.5;;;;;;;;;;;;;;;;;7.0;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Open;M. Shivlyakov;;2.5;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;5.0;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Open;I. Makarov;;10.0;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;2.5;;;;;;;;;;;;;;;;;1.0;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Tour Finals;L. Stoltman;;;;;;;;;;;;;;;;;;;;;;;;8.0;;8.0;;;;;9.5;5.0;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Tour Finals;T. Stoltman;;;;;;;;;;;;;;;;;;;;;;;;9.0;;4.0;;;;;9.5;8.0;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Tour Finals;E. Singleton;;;;;;;;;;;;;;;;;;;;;;;;10.0;;2.0;;;;;6.5;7.0;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Tour Finals;K. Faires;;;;;;;;;;;;;;;;;;;;;;;;5.0;;7.0;;;;;6.5;3.0;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Tour Finals;A. Bishop;;;;;;;;;;;;;;;;;;;;;;;;6.0;;6.0;;;;;4.5;9.5;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Tour Finals;A. Black;;;;;;;;;;;;;;;;;;;;;;;;3.0;;9.0;;;;;2.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Tour Finals;M. Boudreault;;;;;;;;;;;;;;;;;;;;;;;;4.0;;10.0;;;;;8.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Tour Finals;G. Peña;;;;;;;;;;;;;;;;;;;;;;;;2.0;;5.0;;;;;3.0;9.5;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Tour Finals;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;7.0;;3.0;;;;;0.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Giants Live World Tour Finals;G. Bilton;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;;;;4.5;0.0;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live Strongman Classic;O. Novikov;;;;;;;;;;;;;;;;;;;;;;;;;12.0;10.0;;;;;;12.0;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live Strongman Classic;M. Hooper;;;;;;;;;;;;;;;;;;;;;;;;;4.0;7.0;;;;;;11.0;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live Strongman Classic;E. Singleton;;;;;;;;;;;;;;;;;;;;;;;;;9.0;11.0;;;;;;8.5;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live Strongman Classic;M. Boudreault;;;;;;;;;;;;;;;;;;;;;;;;;11.0;12.0;;;;;;5.5;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live Strongman Classic;P. Smith;;;;;;;;;;;;;;;;;;;;;;;;;10.0;3.0;;;;;;3.0;;;;;;;;;;;;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live Strongman Classic;E. Williams;;;;;;;;;;;;;;;;;;;;;;;;;8.0;8.0;;;;;;3.0;;;;;;;;;;;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live Strongman Classic;S. Remick;;;;;;;;;;;;;;;;;;;;;;;;;6.0;6.0;;;;;;8.5;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live Strongman Classic;G. Bilton;;;;;;;;;;;;;;;;;;;;;;;;;2.0;9.0;;;;;;5.5;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live Strongman Classic;R. Kearney;;;;;;;;;;;;;;;;;;;;;;;;;3.0;5.0;;;;;;7.0;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live Strongman Classic;M. Felix;;;;;;;;;;;;;;;;;;;;;;;;;7.0;2.0;;;;;;10.0;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live Strongman Classic;K. McClelland;;;;;;;;;;;;;;;;;;;;;;;;;5.0;4.0;;;;;;3.0;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live Strongman Classic;A. Black;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;;;;0.0;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Open;P. Nakonechnyy;;8.5;;;;;;;;;;;;;;;;;;;;;;;;11.0;;;;;9.5;;;;;;;11.0;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Open;M. Hooper;;8.5;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;;11.0;;;;;;;10.0;;;;;;;;;;;;;;;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Open;O. Novikov;;5.0;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;9.5;;;;;;;8.0;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Open;G. Hicks;;8.5;;;;;;;;;;;;;;;;;;;;;;;;6.0;;;;;6.0;;;;;;;7.0;;;;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Open;G. Bilton;;5.0;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;7.0;;;;;;;6.0;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Open;R. Heinla;;11.0;;;;;;;;;;;;;;;;;;;;;;;;5.0;;;;;8.0;;;;;;;2.0;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Open;A. Black;;2.0;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;5.0;;;;;;;5.0;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Open;S. Flowers;;2.0;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;0.0;;;;;;;3.0;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Open;E. Singleton;;5.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;0.0;;;;;;;9.0;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Open;I. Makarov;;8.5;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;0.0;;;;;;;0.0;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Open;P. O'Dwyer;;2.0;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;0.0;;;;;;;4.0;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Tour Finals;M. Hooper;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;9.0;;;;;;;;;;;;;;;;;;;11.0;;12.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Tour Finals;A. Å maukstelis;;;;;;;11.5;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;12.0;;;;;;;;;;;;;;;;;;;8.0;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Tour Finals;K. Faires;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;10.0;;;;;;;;;;;;;;;;;;;12.0;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Tour Finals;P. Nakonechnyy;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;;;;11.0;;;;;;;;;;;;;;;;;;;4.0;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Tour Finals;P. Kordiyaka;;;;;;;11.5;;;;;;;;;;;;;;;;;;;;;;;;;5.5;;;;;8.0;;;;;;;;;;;;;;;;;;;2.0;;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Tour Finals;R. Heinla;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;11.0;;;;;6.0;;;;;;;;;;;;;;;;;;;3.0;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Tour Finals;P. Smith;;;;;;;8.5;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;1.0;;;;;;;;;;;;;;;;;;;9.0;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Tour Finals;P. O'Dwyer;;;;;;;8.5;;;;;;;;;;;;;;;;;;;;;;;;;5.5;;;;;3.0;;;;;;;;;;;;;;;;;;;1.0;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Tour Finals;E. Williams;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;7.0;;;;;;;;;;;;;;;;;;;6.0;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Tour Finals;M. Felix;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;5.0;;;;;;;;;;;;;;;;;;;5.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Tour Finals;A. Black;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;3.0;;;;;4.0;;;;;;;;;;;;;;;;;;;10.0;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;Giants Live World Tour Finals;L. Jack;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;2.0;;;;;;;;;;;;;;;;;;;7.0;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Rogue Invitational;M. Licis;;8.0;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Rogue Invitational;T. Stoltman;;9.0;;;;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Rogue Invitational;O. Novikov;;5.0;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Rogue Invitational;M. Kieliszkowski;;1.5;;;;;;;;;;;;;;;8.0;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Rogue Invitational;J. Caron;;10.0;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Rogue Invitational;R. Kearney;;6.0;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Rogue Invitational;B. Shaw;;7.0;;;;;;;;;;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Rogue Invitational;L. Stoltman;;3.0;;;;;;;;;;;;;;;6.0;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;5.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Rogue Invitational;M. Shivlyakov;;1.5;;;;;;;;;;;;;;;4.0;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;Rogue Invitational;J. Pritchett;;4.0;;;;;;;;;;;;;;;2.0;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;Rogue Invitational;M. Hooper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;;;7.0;9.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
